car_id,brand,year,engine_size,fuel_type,transmission,total_km_travled,condition,price,model,price_category
943,Audi,2009,1.2,Electric,Manual,33758,New,51732.06,Q7,Mid-range
944,BMW,2006,3.0,Hybrid,Automatic,286348,Used,81229.74,5 Series,Luxury
945,Mercedes,2021,4.5,Diesel,Manual,127309,Like_New,68688.27,C-Class,Expensive
946,Toyota,2022,2.0,Petrol,Automatic,166000,Like_New,17032.55,RAV4,Affordable
947,Toyota,2000,4.2,Hybrid,Automatic,184681,Like_New,37912.87,Camry,Mid-range
948,Honda,2016,2.3,Electric,Automatic,30552,New,37212.3,Civic,Mid-range
949,BMW,2023,5.4,Hybrid,Manual,147278,Like_New,58735.06,X3,Expensive
950,Tesla,2001,5.5,Electric,Manual,34831,New,32688.55,Model Y,Mid-range
951,Tesla,2010,2.5,Electric,Manual,43563,New,16140.82,Model Y,Affordable
952,Honda,2008,2.1,Diesel,Manual,18361,New,67099.85,Civic,Expensive
953,Honda,2006,3.1,Diesel,Automatic,74469,New,85848.51,CR-V,Luxury
954,Honda,2021,2.2,Petrol,Automatic,25816,New,93502.77,Fit,Luxury
955,Mercedes,2016,4.4,Electric,Automatic,257422,Used,97394.95,E-Class,Luxury
956,Mercedes,2016,5.1,Petrol,Manual,146691,Like_New,79206.1,GLC,Luxury
957,Ford,2001,4.4,Diesel,Manual,234295,Used,18271.73,Focus,Affordable
958,Ford,2005,5.1,Electric,Manual,92479,New,86045.62,Explorer,Luxury
959,Honda,2013,3.0,Petrol,Automatic,26819,New,42996.21,CR-V,Mid-range
960,BMW,2005,1.8,Petrol,Manual,8798,New,74341.57,5 Series,Expensive
961,Toyota,2001,4.7,Petrol,Manual,156215,Like_New,55470.46,RAV4,Expensive
962,Mercedes,2000,2.8,Petrol,Automatic,243942,Used,83717.58,GLC,Luxury
963,BMW,2009,4.4,Petrol,Automatic,230259,Used,45423.04,5 Series,Mid-range
964,Audi,2020,2.4,Electric,Manual,129544,Like_New,10870.41,Q5,Affordable
965,Mercedes,2004,1.4,Petrol,Automatic,152254,Like_New,57898.25,GLA,Expensive
966,Mercedes,2001,6.0,Electric,Manual,253800,Used,21272.6,C-Class,Affordable
967,Ford,2021,1.8,Petrol,Automatic,9415,New,96724.18,Focus,Luxury
968,Toyota,2015,5.9,Diesel,Automatic,87638,New,55061.49,Camry,Expensive
969,Toyota,2001,5.9,Diesel,Automatic,18452,New,57588.09,RAV4,Expensive
970,Tesla,2009,5.0,Electric,Manual,195457,Like_New,91190.24,Model Y,Luxury
971,Tesla,2001,4.3,Electric,Manual,110205,Like_New,64335.6,Model Y,Expensive
972,Tesla,2015,3.9,Electric,Manual,18170,New,33759.29,Model 3,Mid-range
973,Tesla,2015,5.3,Electric,Automatic,16259,New,33128.99,Model Y,Mid-range
974,Audi,2018,2.4,Petrol,Automatic,284243,Used,52649.97,Q5,Mid-range
975,Audi,2006,3.3,Electric,Automatic,140721,Like_New,87327.78,A4,Luxury
976,Mercedes,2021,4.1,Hybrid,Automatic,129394,Like_New,80499.29,GLA,Luxury
977,Honda,2011,3.1,Petrol,Manual,172109,Like_New,96460.36,Fit,Luxury
978,Ford,2023,3.1,Diesel,Manual,273949,Used,11829.18,Focus,Affordable
979,Ford,2014,2.7,Electric,Manual,254599,Used,30490.98,Focus,Mid-range
980,Tesla,2007,3.8,Electric,Automatic,43147,New,12619.73,Model S,Affordable
981,Mercedes,2005,5.3,Diesel,Automatic,74280,New,76352.52,C-Class,Luxury
982,BMW,2009,2.0,Petrol,Manual,177125,Like_New,18379.2,X3,Affordable
983,Honda,2002,5.7,Electric,Automatic,97841,New,14489.2,Fit,Affordable
984,Mercedes,2018,4.4,Hybrid,Manual,124726,Like_New,58358.86,E-Class,Expensive
985,Honda,2016,5.1,Diesel,Automatic,76215,New,44091.05,Fit,Mid-range
986,Honda,2006,3.8,Petrol,Automatic,112909,Like_New,72934.63,Fit,Expensive
987,Honda,2020,4.9,Petrol,Manual,273129,Used,51266.46,Fit,Mid-range
988,Mercedes,2019,1.1,Hybrid,Manual,274535,Used,45406.79,C-Class,Mid-range
989,Tesla,2003,5.1,Electric,Automatic,4861,New,45422.54,Model S,Mid-range
990,Ford,2013,1.2,Diesel,Manual,261968,Used,87828.26,Explorer,Luxury
991,Ford,2019,5.4,Petrol,Manual,183000,Like_New,42546.44,Fiesta,Mid-range
992,Tesla,2021,6.0,Electric,Automatic,296508,Used,36672.73,Model X,Mid-range
993,Honda,2014,2.5,Electric,Automatic,249072,Used,37160.83,CR-V,Mid-range
994,BMW,2023,2.1,Diesel,Automatic,224402,Used,23677.08,5 Series,Affordable
995,Toyota,2007,4.8,Electric,Manual,42923,New,86765.44,RAV4,Luxury
996,Mercedes,2020,2.3,Hybrid,Automatic,186968,Like_New,18929.93,E-Class,Affordable
997,Toyota,2014,5.3,Petrol,Automatic,165912,Like_New,91318.02,Corolla,Luxury
998,Tesla,2021,1.5,Electric,Automatic,173327,Like_New,31929.43,Model Y,Mid-range
999,BMW,2019,1.6,Hybrid,Automatic,128165,Like_New,90445.55,X3,Luxury
1000,Mercedes,2013,5.9,Petrol,Automatic,230314,Used,80127.96,GLA,Luxury
1001,Tesla,2008,4.4,Electric,Manual,295673,Used,60288.81,Model S,Expensive
1002,Honda,2007,5.2,Diesel,Automatic,144013,Like_New,68599.65,Accord,Expensive
1003,Ford,2016,2.6,Diesel,Automatic,1669,New,35955.19,Fiesta,Mid-range
1004,Toyota,2001,4.4,Hybrid,Manual,216854,Used,59551.72,RAV4,Expensive
1005,Audi,2023,4.0,Petrol,Automatic,55786,New,32778.28,A4,Mid-range
1006,Audi,2002,4.0,Electric,Automatic,182155,Like_New,43215.92,Q7,Mid-range
1007,BMW,2007,4.4,Electric,Manual,20323,New,77642.94,X5,Luxury
1008,Honda,2011,3.9,Hybrid,Automatic,230502,Used,28173.59,CR-V,Affordable
1009,Toyota,2000,3.1,Diesel,Manual,257249,Used,84690.37,Prius,Luxury
1010,Honda,2009,2.4,Petrol,Automatic,6021,New,40708.87,CR-V,Mid-range
1011,Toyota,2019,4.8,Petrol,Manual,113415,Like_New,55556.15,Corolla,Expensive
1012,BMW,2002,2.1,Diesel,Manual,270855,Used,94486.25,X3,Luxury
1013,BMW,2005,4.5,Electric,Automatic,7904,New,69719.28,3 Series,Expensive
1014,Audi,2006,2.2,Petrol,Manual,64033,New,66332.39,A4,Expensive
1015,Honda,2019,4.1,Hybrid,Manual,231659,Used,72602.73,Fit,Expensive
1016,Mercedes,2022,4.7,Electric,Automatic,120035,Like_New,92220.58,GLC,Luxury
1017,Audi,2017,2.1,Hybrid,Automatic,220859,Used,28608.8,A3,Affordable
1018,Honda,2010,1.3,Electric,Manual,186168,Like_New,63257.91,Civic,Expensive
1019,Audi,2018,1.7,Diesel,Automatic,221666,Used,43037.42,A3,Mid-range
1020,Mercedes,2004,4.0,Hybrid,Manual,231853,Used,6126.25,GLA,Affordable
1021,Ford,2018,5.2,Hybrid,Manual,265237,Used,16903.59,Explorer,Affordable
1022,Ford,2010,1.2,Diesel,Automatic,287062,Used,35874.23,Fiesta,Mid-range
1023,Ford,2023,4.7,Hybrid,Automatic,193708,Like_New,58675.0,Fiesta,Expensive
1024,Ford,2011,2.7,Electric,Manual,189878,Like_New,88740.1,Fiesta,Luxury
1025,Tesla,2009,3.4,Electric,Automatic,140466,Like_New,80155.84,Model Y,Luxury
1026,Toyota,2007,5.6,Petrol,Automatic,124501,Like_New,57566.7,RAV4,Expensive
1027,Tesla,2023,2.7,Electric,Manual,260228,Used,12017.69,Model S,Affordable
1028,Tesla,2008,3.3,Electric,Manual,92510,New,32161.1,Model X,Mid-range
1029,Tesla,2003,1.1,Electric,Manual,93708,New,39837.32,Model Y,Mid-range
1030,Ford,2004,1.4,Hybrid,Manual,97819,New,64063.13,Fiesta,Expensive
1031,Mercedes,2020,2.3,Petrol,Manual,235603,Used,11167.74,GLC,Affordable
1032,BMW,2007,1.1,Hybrid,Manual,36303,New,55368.39,5 Series,Expensive
1033,BMW,2022,4.2,Petrol,Automatic,27453,New,90639.13,3 Series,Luxury
1034,Toyota,2008,3.1,Diesel,Manual,199521,Like_New,72016.11,Corolla,Expensive
1035,Ford,2014,3.7,Hybrid,Automatic,156837,Like_New,80722.3,Explorer,Luxury
1036,Ford,2014,1.9,Electric,Automatic,222787,Used,69759.19,Fiesta,Expensive
1037,Ford,2015,2.5,Hybrid,Manual,38057,New,24625.97,Fiesta,Affordable
1038,Audi,2013,4.3,Petrol,Automatic,189060,Like_New,15495.96,A4,Affordable
1039,Honda,2007,5.8,Diesel,Manual,94655,New,83801.61,Accord,Luxury
1040,Audi,2017,1.3,Petrol,Automatic,277169,Used,71072.92,A4,Expensive
1041,Honda,2009,5.5,Hybrid,Manual,269289,Used,59630.85,Accord,Expensive
1042,Ford,2019,3.9,Petrol,Manual,101206,Like_New,22981.87,Focus,Affordable
1043,Ford,2005,3.8,Petrol,Manual,186869,Like_New,62317.77,Explorer,Expensive
1044,Audi,2011,3.5,Diesel,Manual,73230,New,7975.57,Q7,Affordable
1045,Audi,2001,1.3,Electric,Automatic,155002,Like_New,16289.72,Q5,Affordable
1046,Honda,2006,1.4,Hybrid,Automatic,108138,Like_New,34629.56,Accord,Mid-range
1047,BMW,2015,4.0,Diesel,Automatic,207097,Used,47155.14,X3,Mid-range
1048,Honda,2002,2.7,Electric,Automatic,212376,Used,16453.63,Civic,Affordable
1049,Audi,2012,5.6,Petrol,Automatic,62040,New,16394.32,A4,Affordable
1050,Mercedes,2002,3.0,Electric,Manual,108668,Like_New,73959.9,E-Class,Expensive
1051,Audi,2017,1.7,Petrol,Manual,198768,Like_New,59123.34,A4,Expensive
1052,Mercedes,2010,4.6,Petrol,Manual,56815,New,55705.49,E-Class,Expensive
1053,Toyota,2007,2.5,Diesel,Manual,216741,Used,47981.28,Corolla,Mid-range
1054,Audi,2005,3.6,Petrol,Manual,112789,Like_New,97771.6,A3,Luxury
1055,Toyota,2000,4.5,Diesel,Automatic,219478,Used,9731.03,Prius,Affordable
1056,BMW,2000,5.5,Electric,Manual,167644,Like_New,22159.58,X5,Affordable
1057,Honda,2022,5.0,Electric,Manual,185102,Like_New,66513.24,Accord,Expensive
1058,Mercedes,2007,4.4,Petrol,Automatic,244533,Used,17954.74,E-Class,Affordable
1059,Honda,2004,4.4,Diesel,Automatic,237469,Used,60991.19,Fit,Expensive
1060,Toyota,2015,5.7,Petrol,Manual,233308,Used,58937.32,Camry,Expensive
1061,Mercedes,2010,2.5,Diesel,Manual,160275,Like_New,97245.49,C-Class,Luxury
1062,Honda,2004,1.0,Diesel,Automatic,77088,New,88921.72,CR-V,Luxury
1063,Audi,2003,2.4,Diesel,Manual,5608,New,94827.57,Q7,Luxury
1064,Ford,2005,2.1,Electric,Manual,45667,New,15792.23,Explorer,Affordable
1065,Toyota,2013,4.3,Diesel,Manual,55547,New,87474.1,RAV4,Luxury
1066,Honda,2021,4.2,Electric,Automatic,234907,Used,17263.61,CR-V,Affordable
1067,Toyota,2018,4.0,Diesel,Manual,57560,New,65128.56,Prius,Expensive
1068,Tesla,2008,1.1,Electric,Manual,214601,Used,73407.43,Model X,Expensive
1069,Toyota,2011,4.6,Hybrid,Automatic,159487,Like_New,20281.08,RAV4,Affordable
1070,Mercedes,2010,2.6,Electric,Automatic,184286,Like_New,65102.64,C-Class,Expensive
1071,Tesla,2013,4.3,Electric,Automatic,280141,Used,9983.75,Model Y,Affordable
1072,Mercedes,2022,3.8,Petrol,Manual,121266,Like_New,32860.28,GLC,Mid-range
1073,Ford,2015,2.7,Diesel,Automatic,3679,New,92510.06,Explorer,Luxury
1074,Tesla,2000,1.7,Electric,Manual,40308,New,21314.46,Model S,Affordable
1075,Audi,2012,1.5,Petrol,Automatic,206096,Used,11200.65,Q7,Affordable
1076,Toyota,2022,5.2,Diesel,Manual,170914,Like_New,47149.43,RAV4,Mid-range
1077,Honda,2020,5.6,Hybrid,Automatic,5695,New,85808.73,Civic,Luxury
1078,BMW,2020,4.2,Hybrid,Manual,226812,Used,12283.88,X3,Affordable
1079,Toyota,2012,1.5,Hybrid,Manual,58499,New,38775.86,Camry,Mid-range
1080,Toyota,2001,3.0,Diesel,Automatic,23382,New,90478.61,Corolla,Luxury
1081,Ford,2003,4.6,Hybrid,Automatic,276379,Used,16224.78,Fiesta,Affordable
1082,Audi,2005,4.9,Hybrid,Manual,193295,Like_New,34513.51,A4,Mid-range
1083,BMW,2022,1.6,Petrol,Automatic,133438,Like_New,78949.96,3 Series,Luxury
1084,Tesla,2004,1.0,Electric,Manual,158539,Like_New,56605.04,Model 3,Expensive
1085,Tesla,2002,4.6,Electric,Automatic,6764,New,84071.65,Model Y,Luxury
1086,Tesla,2000,2.8,Electric,Automatic,221968,Used,15601.56,Model Y,Affordable
1087,Mercedes,2003,2.3,Petrol,Manual,113831,Like_New,92452.65,E-Class,Luxury
1088,Mercedes,2019,1.1,Electric,Automatic,61836,New,93816.62,C-Class,Luxury
1089,Honda,2001,3.7,Hybrid,Automatic,294067,Used,19754.74,Fit,Affordable
1090,BMW,2004,5.3,Hybrid,Manual,255033,Used,8218.17,3 Series,Affordable
1091,Tesla,2002,5.8,Electric,Manual,16292,New,99034.93,Model 3,Luxury
1092,Mercedes,2008,3.8,Diesel,Automatic,283083,Used,50813.9,GLC,Mid-range
1093,Honda,2019,3.6,Diesel,Manual,243772,Used,59347.16,Fit,Expensive
1094,Audi,2005,1.4,Petrol,Automatic,18800,New,63510.95,A3,Expensive
1095,Honda,2017,3.7,Diesel,Automatic,56440,New,80018.5,Accord,Luxury
1096,Mercedes,2005,2.9,Petrol,Manual,127521,Like_New,82138.86,GLA,Luxury
1097,Ford,2018,4.0,Hybrid,Manual,121327,Like_New,23422.9,Mustang,Affordable
1098,Ford,2011,2.9,Electric,Manual,49648,New,27480.49,Fiesta,Affordable
1099,Tesla,2010,2.2,Electric,Manual,291908,Used,88299.14,Model X,Luxury
1100,Ford,2001,1.5,Hybrid,Manual,294614,Used,82854.17,Mustang,Luxury
1101,Tesla,2014,2.6,Electric,Manual,256160,Used,63673.84,Model S,Expensive
1102,Tesla,2011,1.5,Electric,Automatic,169573,Like_New,99496.42,Model S,Luxury
1103,Mercedes,2011,1.9,Diesel,Automatic,57207,New,74842.47,GLA,Expensive
1104,Ford,2008,5.9,Diesel,Manual,62157,New,25504.49,Focus,Affordable
1105,Tesla,2020,3.2,Electric,Automatic,134288,Like_New,85431.19,Model S,Luxury
1106,BMW,2023,3.7,Diesel,Automatic,153144,Like_New,44399.6,5 Series,Mid-range
1107,Audi,2001,5.4,Petrol,Automatic,93778,New,8434.5,Q7,Affordable
1108,Honda,2021,6.0,Hybrid,Automatic,130016,Like_New,35535.02,Fit,Mid-range
1109,Honda,2002,3.9,Electric,Manual,124288,Like_New,77537.37,Fit,Luxury
1110,Mercedes,2011,5.1,Electric,Automatic,168204,Like_New,96219.59,GLC,Luxury
1111,Ford,2015,2.6,Electric,Automatic,110573,Like_New,31232.96,Mustang,Mid-range
1112,Ford,2020,2.5,Electric,Manual,120730,Like_New,28419.05,Explorer,Affordable
1113,Tesla,2023,3.0,Electric,Manual,64186,New,58543.58,Model Y,Expensive
1114,Toyota,2000,4.4,Petrol,Manual,267104,Used,82109.97,Camry,Luxury
1115,Tesla,2020,4.4,Electric,Manual,18781,New,75919.94,Model 3,Luxury
1116,Audi,2002,2.6,Electric,Automatic,237677,Used,58196.1,A3,Expensive
1117,BMW,2019,1.7,Hybrid,Manual,257506,Used,64982.02,X5,Expensive
1118,Honda,2001,4.2,Diesel,Automatic,31126,New,27999.4,CR-V,Affordable
1119,Tesla,2008,1.6,Electric,Automatic,238217,Used,46094.56,Model X,Mid-range
1120,Toyota,2018,3.9,Electric,Manual,280027,Used,29259.73,Camry,Mid-range
1121,Toyota,2014,4.5,Hybrid,Manual,29782,New,89019.71,Camry,Luxury
1122,Tesla,2017,4.5,Electric,Manual,148051,Like_New,15692.68,Model X,Affordable
1123,Mercedes,2010,4.8,Electric,Manual,295890,Used,69575.35,E-Class,Expensive
1124,Honda,2022,5.4,Electric,Manual,261161,Used,29726.9,Civic,Mid-range
1125,Mercedes,2015,3.5,Petrol,Manual,66266,New,50179.85,GLA,Mid-range
1126,BMW,2021,4.7,Petrol,Automatic,56,New,33444.21,X3,Mid-range
1127,Toyota,2016,4.1,Electric,Automatic,293601,Used,35708.31,Prius,Mid-range
1128,Toyota,2004,1.9,Petrol,Automatic,132773,Like_New,29737.34,Prius,Mid-range
1129,Audi,2011,1.1,Diesel,Automatic,187453,Like_New,76515.33,A3,Luxury
1130,BMW,2010,2.4,Electric,Manual,181510,Like_New,39743.01,X3,Mid-range
1131,Toyota,2014,3.2,Diesel,Manual,80636,New,74003.92,RAV4,Expensive
1132,BMW,2002,4.1,Hybrid,Automatic,66483,New,48326.64,5 Series,Mid-range
1133,Honda,2000,5.2,Diesel,Automatic,20505,New,56988.37,Accord,Expensive
1134,Ford,2019,2.0,Hybrid,Automatic,33525,New,56612.31,Focus,Expensive
1135,Toyota,2015,1.6,Electric,Manual,211474,Used,97705.95,RAV4,Luxury
1136,Audi,2001,5.8,Hybrid,Manual,96008,New,39870.93,A4,Mid-range
1137,Honda,2001,1.5,Hybrid,Manual,44348,New,24729.99,Accord,Affordable
1138,Tesla,2002,3.4,Electric,Automatic,202259,Used,91620.23,Model 3,Luxury
1139,BMW,2007,3.9,Diesel,Automatic,269417,Used,21609.73,5 Series,Affordable
1140,Tesla,2023,3.7,Electric,Manual,206641,Used,84270.17,Model 3,Luxury
1141,Mercedes,2014,1.4,Electric,Manual,134607,Like_New,19270.42,C-Class,Affordable
1142,Honda,2006,1.3,Electric,Automatic,214096,Used,67578.81,Accord,Expensive
1143,Tesla,2005,1.5,Electric,Automatic,107157,Like_New,19301.38,Model 3,Affordable
1144,Toyota,2008,3.9,Electric,Manual,908,New,92693.15,Prius,Luxury
1145,BMW,2019,3.7,Electric,Automatic,252299,Used,58675.79,X5,Expensive
1146,Ford,2000,2.2,Hybrid,Manual,201225,Like_New,36281.01,Mustang,Mid-range
1147,Honda,2007,4.2,Hybrid,Manual,108352,Like_New,18330.66,Accord,Affordable
1148,Toyota,2022,5.1,Diesel,Automatic,95967,New,40263.26,Camry,Mid-range
1149,Audi,2022,1.2,Electric,Automatic,35079,New,71976.9,A4,Expensive
1150,Mercedes,2002,3.5,Hybrid,Automatic,212628,Used,41570.33,GLC,Mid-range
1151,BMW,2003,4.4,Petrol,Manual,111889,Like_New,28378.94,X5,Affordable
1152,Honda,2014,2.3,Electric,Automatic,262063,Used,59853.9,CR-V,Expensive
1153,Honda,2005,2.5,Petrol,Automatic,46105,New,44693.08,Fit,Mid-range
1154,Ford,2014,4.1,Diesel,Manual,132957,Like_New,20751.59,Fiesta,Affordable
1155,Ford,2020,5.5,Electric,Manual,1049,New,19628.86,Mustang,Affordable
1156,Audi,2002,5.0,Diesel,Automatic,53281,New,72208.89,Q7,Expensive
1157,Mercedes,2020,3.9,Diesel,Manual,66697,New,97593.83,C-Class,Luxury
1158,Audi,2020,4.7,Diesel,Manual,36534,New,27143.94,Q7,Affordable
1159,Toyota,2013,2.8,Diesel,Manual,93034,New,78449.12,Prius,Luxury
1160,Toyota,2019,4.2,Diesel,Automatic,58097,New,13322.64,Camry,Affordable
1161,Audi,2013,3.3,Electric,Automatic,184885,Like_New,41249.71,Q7,Mid-range
1162,Mercedes,2003,1.9,Petrol,Manual,287181,Used,53135.37,GLC,Mid-range
1163,Audi,2011,4.5,Electric,Manual,27278,New,30530.96,Q7,Mid-range
1164,Mercedes,2016,3.8,Electric,Manual,139344,Like_New,55309.95,C-Class,Expensive
1165,Mercedes,2006,2.8,Electric,Automatic,73277,New,88848.37,C-Class,Luxury
1166,Tesla,2008,5.6,Electric,Manual,4694,New,94721.61,Model 3,Luxury
1167,BMW,2002,1.1,Hybrid,Manual,58150,New,14552.91,3 Series,Affordable
1168,Mercedes,2012,2.6,Electric,Automatic,67470,New,30825.36,GLA,Mid-range
1169,Ford,2014,1.3,Petrol,Manual,21556,New,98017.72,Explorer,Luxury
1170,Mercedes,2017,4.8,Electric,Automatic,195543,Like_New,30689.75,GLC,Mid-range
1171,Mercedes,2018,4.5,Diesel,Automatic,49086,New,70807.2,C-Class,Expensive
1172,Mercedes,2000,2.7,Hybrid,Automatic,149979,Like_New,29078.1,E-Class,Mid-range
1173,Tesla,2005,4.4,Electric,Manual,248399,Used,38854.73,Model 3,Mid-range
1174,Tesla,2022,3.0,Electric,Manual,179559,Like_New,23171.5,Model S,Affordable
1175,Toyota,2001,4.8,Electric,Automatic,99468,Like_New,86348.52,Camry,Luxury
1176,Tesla,2023,3.3,Electric,Manual,295531,Used,88851.63,Model X,Luxury
1177,Ford,2013,3.1,Petrol,Automatic,68602,New,33206.69,Focus,Mid-range
1178,Ford,2005,5.7,Diesel,Manual,2460,New,83241.03,Mustang,Luxury
1179,Tesla,2013,2.3,Electric,Automatic,72356,New,39032.96,Model S,Mid-range
1180,Audi,2003,1.6,Electric,Automatic,259925,Used,14406.85,Q7,Affordable
1181,BMW,2020,3.9,Electric,Manual,16191,New,77017.26,X5,Luxury
1182,Tesla,2007,5.8,Electric,Manual,84631,New,61662.39,Model S,Expensive
1183,Mercedes,2002,2.9,Diesel,Manual,245702,Used,31066.33,E-Class,Mid-range
1184,Honda,2018,1.3,Petrol,Manual,272673,Used,29034.98,Fit,Mid-range
1185,BMW,2013,2.7,Hybrid,Automatic,32175,New,97684.22,3 Series,Luxury
1186,BMW,2019,3.5,Hybrid,Automatic,279819,Used,86937.6,5 Series,Luxury
1187,Ford,2016,1.8,Hybrid,Manual,157048,Like_New,81930.84,Focus,Luxury
1188,BMW,2007,4.3,Hybrid,Manual,194188,Like_New,17161.68,X3,Affordable
1189,Tesla,2023,6.0,Electric,Automatic,62821,New,76742.79,Model Y,Luxury
1190,Mercedes,2013,3.3,Electric,Manual,12204,New,25381.32,C-Class,Affordable
1191,Mercedes,2005,2.8,Petrol,Manual,269538,Used,97851.95,GLA,Luxury
1192,Toyota,2022,3.0,Petrol,Manual,246464,Used,9948.47,RAV4,Affordable
1193,Mercedes,2021,1.6,Hybrid,Manual,33593,New,38453.16,E-Class,Mid-range
1194,Mercedes,2015,5.4,Hybrid,Automatic,208260,Used,45721.54,GLC,Mid-range
1195,Ford,2018,3.1,Diesel,Automatic,115064,Like_New,83299.28,Mustang,Luxury
1196,Mercedes,2013,2.9,Hybrid,Manual,53365,New,77791.17,E-Class,Luxury
1197,Toyota,2018,4.3,Petrol,Automatic,240644,Used,40624.25,RAV4,Mid-range
1198,Honda,2002,3.2,Petrol,Manual,220511,Used,58728.23,CR-V,Expensive
1199,Tesla,2009,4.2,Electric,Manual,206971,Used,84381.54,Model X,Luxury
1200,Ford,2018,1.3,Electric,Manual,103700,Like_New,6728.96,Mustang,Affordable
1201,Honda,2008,5.1,Petrol,Automatic,68247,New,81206.92,Accord,Luxury
1202,Ford,2019,5.7,Petrol,Automatic,182631,Like_New,94955.12,Fiesta,Luxury
1203,Audi,2012,4.2,Diesel,Automatic,156270,Like_New,8046.13,A3,Affordable
1204,BMW,2006,5.8,Diesel,Automatic,153560,Like_New,9330.19,X3,Affordable
1205,Audi,2013,1.8,Petrol,Automatic,169587,Like_New,37728.83,A3,Mid-range
1206,Mercedes,2008,3.4,Hybrid,Manual,290042,Used,13338.11,C-Class,Affordable
1207,Honda,2022,4.0,Electric,Manual,181142,Like_New,50531.23,CR-V,Mid-range
1208,Mercedes,2018,3.9,Petrol,Automatic,62613,New,74227.52,GLC,Expensive
1209,BMW,2014,3.0,Hybrid,Automatic,96707,New,58855.43,5 Series,Expensive
1210,Ford,2019,2.7,Petrol,Automatic,47003,New,23661.03,Mustang,Affordable
1211,BMW,2013,1.6,Electric,Manual,48478,New,67207.07,X5,Expensive
1212,Toyota,2023,3.0,Electric,Automatic,59030,New,70061.18,RAV4,Expensive
1213,BMW,2005,1.8,Diesel,Manual,184133,Like_New,93582.37,3 Series,Luxury
1214,Toyota,2020,4.7,Diesel,Manual,145921,Like_New,18945.71,RAV4,Affordable
1215,BMW,2003,2.0,Diesel,Automatic,246160,Used,70771.94,5 Series,Expensive
1216,Tesla,2007,1.3,Electric,Manual,267589,Used,91585.59,Model 3,Luxury
1217,Toyota,2016,3.8,Electric,Manual,149112,Like_New,52648.59,RAV4,Mid-range
1218,Honda,2008,4.0,Hybrid,Automatic,262390,Used,39370.97,CR-V,Mid-range
1219,Mercedes,2000,5.4,Hybrid,Manual,31153,New,21221.2,C-Class,Affordable
1220,Mercedes,2023,3.9,Hybrid,Automatic,267356,Used,87344.75,GLC,Luxury
1221,Audi,2019,2.7,Petrol,Manual,134411,Like_New,42453.41,A3,Mid-range
1222,Mercedes,2013,5.0,Diesel,Automatic,56238,New,92863.83,GLC,Luxury
1223,Ford,2010,3.7,Diesel,Automatic,296751,Used,85537.04,Fiesta,Luxury
1224,Tesla,2020,1.4,Electric,Manual,52055,New,40780.79,Model 3,Mid-range
1225,BMW,2002,3.8,Electric,Automatic,104509,Like_New,59521.86,X5,Expensive
1226,Audi,2008,5.5,Petrol,Manual,135467,Like_New,7581.53,Q5,Affordable
1227,Ford,2013,3.0,Petrol,Manual,127378,Like_New,30006.03,Explorer,Mid-range
1228,Ford,2008,2.5,Hybrid,Automatic,87687,New,72475.92,Fiesta,Expensive
1229,Toyota,2003,1.7,Electric,Manual,102652,Like_New,69401.54,Prius,Expensive
1230,Mercedes,2003,1.8,Diesel,Automatic,55773,New,38570.1,C-Class,Mid-range
1231,Honda,2007,3.2,Hybrid,Manual,202668,Used,81817.76,Accord,Luxury
1232,Honda,2001,4.0,Diesel,Manual,27584,New,27404.42,Accord,Affordable
1233,Audi,2008,1.4,Hybrid,Automatic,244901,Used,48820.7,A4,Mid-range
1234,Tesla,2013,5.7,Electric,Manual,265482,Used,49890.41,Model S,Mid-range
1235,Honda,2021,4.8,Petrol,Manual,62601,New,37377.59,Fit,Mid-range
1236,BMW,2008,3.9,Hybrid,Manual,136559,Like_New,95693.28,5 Series,Luxury
